Name,Term,ES,NES,NOM p-val,FDR q-val,FWER p-val,Tag %,Gene %,Lead_genes
prerank,Reactome_2022__Cell Cycle R-HSA-1640170,0.3070065172407125,1.9222834142085752,0.0,0.12300720516501017,0.58,22/49,23.17%,CDC45;CEP164;CENPA;SLC19A1;SYCP3;PPP1R12A;YWHAQ;RBL1;GINS1;POLE4;NUP210;HAUS2;HERC2;CDK6;HAUS8;TFDP2;NDC80;NCAPG;BRIP1;CENPE;HDAC8;NEK6
prerank,Reactome_2022__Signaling By Rho GTPases R-HSA-194315,0.27974388311916903,1.8858579812331933,0.02654867256637168,0.15519188608632106,0.684,26/60,26.64%,PTK2;MRTFA;SENP1;CENPA;PPP1R12A;YWHAQ;RHOQ;ARHGEF7;PKP4;RALGAPA1;ACTR3;ABI2;SLC4A7;RAB7A;RBBP6;NDC80;WWP2;DEPDC1B;CENPE;FNBP1;ARHGAP12;MOSPD2;PLEKHG5;ARHGAP39;BAIAP2L2;CKAP4
prerank,MSigDB_Oncogenic_Signatures__RPS14 DN.V1 DN,0.43889600227628406,1.7991907975056423,0.009615384615384616,0.23763757556967915,0.852,16/17,52.12%,FOXRED2;MSH2;CENPE;LRRC20;CBS;PKLR;MKI67;ERCC6L;CLCN4;DEPDC1;KIF23;PYCR1;PBK;SLC43A1;CNN3;DNAJA4
prerank,Reactome_2022__Metabolism Of Carbohydrates R-HSA-71387,0.38358645369643013,1.7514122240151968,0.03305785123966942,0.29167760733188025,0.928,12/22,26.02%,SLC35D2;PHKA2;ST3GAL1;CHST11;RPIA;MAP4K5;NUP210;PAPSS1;MANBA;HS2ST1;G6PC1;PKLR
prerank,Reactome_2022__Mitotic Prometaphase R-HSA-68877,0.41551339285714284,1.7337733506001798,0.024390243902439025,0.30165422858028657,0.944,9/15,23.17%,CEP164;CENPA;HAUS2;HAUS8;NDC80;NCAPG;CENPE;HDAC8;NEK6
prerank,GO_Biological_Process_2021__regulation of cellular macromolecule biosynthetic process (GO:2000112),-0.3104026048103433,-1.727481730980639,0.008064516129032258,1.0,0.948,18/39,23.47%,NR2C2;USP37;APP;ZNF33A;ZNF341;ZNF90;ZNF66;ZNF708;ZNF85;ZNF117;ZNF221;ERC1;ZBTB38;NR3C1;CREBBP;RB1;RABL3;ZNF678
prerank,"Reactome_2022__Cell Cycle, Mitotic R-HSA-69278",0.30488947171225184,1.7136687933723507,0.016666666666666666,0.3149304094603273,0.964,18/39,23.17%,CDC45;CEP164;CENPA;SLC19A1;PPP1R12A;RBL1;GINS1;POLE4;NUP210;HAUS2;CDK6;HAUS8;TFDP2;NDC80;NCAPG;CENPE;HDAC8;NEK6
prerank,Reactome_2022__Transcriptional Regulation By TP53 R-HSA-3700989,0.3581874668485262,1.712180623489391,0.02586206896551724,0.2984020456733306,0.964,12/23,22.55%,TCEA1;TAF4;TNFRSF10A;YWHAQ;MSH2;RBL1;ING5;TFDP2;ARID3A;PRELID3A;BRIP1;PRKAA2
prerank,GO_Biological_Process_2021__regulation of I-kappaB kinase/NF-kappaB signaling (GO:0043122),0.38408227140621504,1.6724777476348025,0.017699115044247787,0.34837345262085617,0.968,11/17,33.44%,LPAR1;TRAF3;NOD2;NEK6;PLEKHG5;CD4;APOL3;TSPAN6;CX3CL1;EDA2R;UNC5CL
prerank,MSigDB_Hallmark_2020__Coagulation,-0.36990595611285265,-1.6534765978053567,0.023076923076923078,1.0,0.988,19/19,63.63%,CPQ;PROS1;CTSO;RAPGEF3;SH2B2;HRG;CD9;ITIH1;C1R;PRSS23;MMP2;LAMP2;TIMP3;A2M;ANXA1;ITGA2;SERPINE1;CTSH;FN1
prerank,GO_Biological_Process_2021__regulation of nucleic acid-templated transcription (GO:1903506),-0.3073241191797893,-1.629441060667066,0.03305785123966942,1.0,0.996,15/34,23.47%,NR2C2;ZNF33A;ZNF341;ZNF90;ZNF66;ZNF708;ZNF85;ZNF117;ZNF221;ERC1;ZBTB38;NR3C1;CREBBP;RB1;ZNF678
prerank,GO_Biological_Process_2021__cellular response to DNA damage stimulus (GO:0006974),0.2907437856659251,1.5957383474837286,0.05714285714285714,0.489313890834667,0.988,12/29,20.39%,SMC5;MSH2;FANCL;BRSK1;TDP1;HERC2;NEK4;RBBP6;ATR;FNIP2;AATF;TLK2
prerank,GO_Biological_Process_2021__regulation of intracellular signal transduction (GO:1902531),0.2790008353318422,1.5956853535322524,0.038461538461538464,0.4648481962929336,0.988,16/37,25.17%,TAF4;RHOQ;PPP1R16B;ARHGEF7;TRAF3;ING5;ATR;DLG1;DEPDC1B;WWC2;NEK8;BRIP1;PRKAA2;ARHGAP12;PLEKHG5;ARHGAP39
prerank,WikiPathway_2021_Human__Ciliary landscape WP4352,-0.39337384259259267,-1.5929658989970876,0.05084745762711865,1.0,0.996,8/15,20.39%,ANKS6;EXOC6B;NEK7;EXOC2;CREBBP;RNGTT;TBC1D4;RB1
prerank,"GO_Biological_Process_2021__positive regulation of transcription, DNA-templated (GO:0045893)",0.21172506263011176,1.571970795916142,0.019801980198019802,0.4928266144467398,0.988,35/89,27.57%,MRTFA;TCEA1;SENP1;PRMT2;LRP5;PPP1R12A;RHOQ;RBL1;CEBPZ;LMO7;ACTR3;ZNF304;SETD3;CREB1;ZNF175;ARID1B;ING5;NEK4;ETV5;SUPT3H;CDC5L;TFDP2;NOD2;AATF;FOXJ3;MLLT10;HDAC8;NIBAN2;TBL1X;PPARA;CD4;PROX1;PADI2;MYCN;SALL1
prerank,GO_Biological_Process_2021__protein localization to membrane (GO:0072657),0.3529086797882727,1.564676134607232,0.03225806451612903,0.48761996025986104,0.988,14/19,39.00%,DLG3;LIN7A;ARL5A;RAB40C;RAPGEF6;DLG1;THY1;LRRC4;ITGA4;CRB3;ITGAL;CDH1;SYNE3;CPE
prerank,GO_Biological_Process_2021__positive regulation of transcription by RNA polymerase II (GO:0045944),0.22085950706044744,1.5578064096545923,0.010752688172043012,0.48307691715184997,0.988,29/69,28.88%,MRTFA;TCEA1;SENP1;LRP5;PPP1R12A;RHOQ;RBL1;CEBPZ;LMO7;ACTR3;ZNF304;SETD3;CREB1;ZNF175;ETV5;CDC5L;TFDP2;NOD2;AATF;FOXJ3;MLLT10;HDAC8;TBL1X;PPARA;NOTCH3;PROX1;MYCN;SALL1;CX3CL1
prerank,Reactome_2022__DNA Repair R-HSA-73894,0.3646827199757685,1.537218815664083,0.05,0.5187207963327944,0.996,9/17,22.01%,TCEA1;SLC19A1;MSH2;FANCL;POLE4;TDP1;HERC2;BRIP1;DCLRE1C
prerank,GO_Biological_Process_2021__regulated exocytosis (GO:0045055),-0.36619718309859156,-1.531341379459497,0.06956521739130435,1.0,1.0,17/17,63.94%,A1BG;APP;NHLRC2;PROS1;SYT2;HRG;CD9;SYT7;LAMP2;QSOX1;FLNA;TIMP3;A2M;SERPINE1;STX1A;FN1;HGF
prerank,WikiPathway_2021_Human__MAPK Signaling Pathway WP382,-0.3741656286927917,-1.5184954089607123,0.051094890510948905,1.0,1.0,12/17,42.63%,AKT3;RAP1B;RASA2;MAP2K6;PAK2;RAP1A;MAP2K5;RASGRP2;DUSP4;NTF3;MAP4K1;RASGRP3
prerank,GO_Biological_Process_2021__neutrophil activation involved in immune response (GO:0002283),0.24999136690647483,1.4986453228969288,0.04411764705882353,0.6060243151670838,0.996,19/45,26.64%,ERP44;CAB39;PLAUR;LILRA2;CD33;IGF2R;SLC27A2;RAB7A;PLD1;CPPED1;CD300A;MANBA;ATAD3B;CD53;SYK;MOSPD2;NFAM1;PADI2;CKAP4
prerank,Reactome_2022__Chromatin Modifying Enzymes R-HSA-3247509,0.36259726721024604,1.4933458785489984,0.072,0.5974514556904884,0.996,10/16,26.10%,PHF2;ASH1L;ELP3;SETD3;ARID1B;ING5;SUPT3H;HDAC8;TBL1X;PADI2
prerank,MSigDB_Hallmark_2020__Epithelial Mesenchymal Transition,0.3058176100628931,1.4646385909363435,0.09230769230769231,0.642681213445436,1.0,23/23,69.96%,SNTB1;PLAUR;PLOD2;CDH2;THY1;COL12A1;IGFBP3;MSX1;ITGB5;DPYSL3;FN1;SERPINE1;ITGA2;TIMP3;FLNA;QSOX1;MMP2;SLIT3;CD44;COL7A1;PCOLCE;BASP1;PMP22
prerank,Reactome_2022__Biological Oxidations R-HSA-211859,-0.2740801783896457,-1.4642757028029476,0.05755395683453238,1.0,1.0,13/32,26.10%,CYP2C8;GGT5;NCOA1;AHRR;CYP4V2;SULT1B1;TPST1;AADAC;GSTA1;GSTA2;CYP39A1;GLYAT;ACSM2B
prerank,GO_Biological_Process_2021__organelle assembly (GO:0070925),0.2702245273013867,1.462636404372732,0.09917355371900827,0.6256172907854818,1.0,14/32,23.94%,CDC14B;CEP164;YTHDF3;CENPA;UBXN2A;NUDCD3;ACTR3;HAUS2;RAB7A;HAUS8;EIF2A;CENPE;NEK6;SEPTIN6
prerank,WikiPathway_2021_Human__TGF-beta Signaling Pathway WP366,-0.3338292333032251,-1.4387903760839178,0.16312056737588654,1.0,1.0,13/19,40.00%,APP;TGIF1;CREBBP;MAP2K6;PAK2;WWP1;ZFYVE16;ZEB1;TGFB1I1;PML;MAPK4;FOSB;MAP4K1
prerank,GO_Biological_Process_2021__mitotic cell cycle phase transition (GO:0044772),0.3254816253844909,1.4371148533323392,0.10833333333333334,0.6747836857309327,1.0,7/17,16.06%,MELK;CEP164;PPP1R12A;BRSK1;HAUS2;CDK6;HAUS8
prerank,KEGG_2021_Human__Viral carcinogenesis,0.3163585434173669,1.436479050912189,0.07194244604316546,0.654715769426667,1.0,10/20,24.48%,PIK3CD;YWHAQ;GTF2E2;RBL1;TRAF3;CREB1;CDK6;DLG1;HDAC8;SYK
prerank,KEGG_2021_Human__Chemical carcinogenesis,-0.2934651503403119,-1.434443691261586,0.109375,1.0,1.0,9/23,20.39%,AKT3;CYP2C8;KPNA3;CREB3L2;GSTA1;GSTA2;CYP3A7;PIK3CB;RB1
prerank,MSigDB_Oncogenic_Signatures__VEGF A UP.V1 DN,0.29128814348940135,1.4279842210912224,0.104,0.659878402733974,1.0,8/23,10.81%,CDC45;ZNF124;CENPA;HIRA;CEBPZ;PRPF40A;AASS;SLC4A7
prerank,MSigDB_Oncogenic_Signatures__ESC V6.5 UP EARLY.V1 DN,-0.30067411580016623,-1.4220281420109417,0.11363636363636363,1.0,1.0,20/21,64.63%,APP;GJB5;TGFB1I1;BMP4;INHBB;PMP22;OAF;PCOLCE;KLF4;AQP3;CD44;PBX1;ALX3;CDC42EP1;ANXA1;MOGAT2;SERPINE1;CPE;FHL2;MAPK13
prerank,GO_Biological_Process_2021__cellular protein metabolic process (GO:0044267),0.2741860895301517,1.4096161058597834,0.088,0.6913919768806609,1.0,15/23,39.23%,PHKA2;ST3GAL1;PLOD2;CDH2;WWP2;MANBA;CKAP4;IGF2BP3;IGFBP3;MELTF;FN1;APOE;CTSH;CPE;FDXR
prerank,GO_Biological_Process_2021__monocarboxylic acid metabolic process (GO:0032787),-0.3504261363636364,-1.404890835516646,0.13076923076923078,1.0,1.0,9/15,29.03%,CYP2C8;GGT5;BTD;AASDH;CYP3A7;VNN1;GLYAT;SGPL1;ECHDC3
prerank,MSigDB_Hallmark_2020__Mitotic Spindle,0.28270993259191535,1.3987924917402963,0.09322033898305085,0.7017436136952491,1.0,9/24,20.69%,ARHGEF7;CLIP2;RAB3GAP1;CD2AP;RAPGEF6;DLG1;NDC80;TBCD;CENPE
prerank,TRRUST_Transcription_Factors_2019__STAT3 human,-0.3179579041648008,-1.3950713493095315,0.1044776119402985,1.0,1.0,9/19,29.27%,POU2F1;STS;NR2C2;PROS1;TNFRSF10B;FGL1;OAS1;SHH;CCND2
prerank,MSigDB_Oncogenic_Signatures__STK33 DN,-0.2906967042136004,-1.388014627599056,0.09701492537313433,1.0,1.0,11/26,23.17%,RRP15;TRIM58;NEO1;NHLRC2;MREG;ARHGEF26;TNKS;PIK3CB;VPS13C;KCNN2;GAS2
prerank,KEGG_2021_Human__Regulation of actin cytoskeleton,0.29292895739215175,1.3866782076272262,0.11016949152542373,0.7146244019232247,1.0,17/23,44.48%,PIK3CD;LPAR1;PTK2;PPP1R12A;ARHGEF7;ACTR3;ABI2;ITGA3;ITGA4;ITGAL;ITGB5;FGF1;FN1;BCAR1;SPATA13;IQGAP3;ITGA2
prerank,GO_Biological_Process_2021__regulation of gene expression (GO:0010468),-0.19955787053052254,-1.3731181285746124,0.08823529411764706,1.0,1.0,32/76,29.88%,TRIM58;NR2C2;SLC2A10;APP;ZNF33A;ZNF341;MYOM1;ZNF90;ZNF66;ZNF708;ZNF85;ZNF117;ZNF221;ERC1;ZNF451;KDM6A;ZBTB38;NR3C1;DTNBP1;CREBBP;ZNF148;PIK3CB;RB1;ADAM10;ZNF678;TRIM44;SHH;HIC1;ZNF507;ITGAX;SUFU;BMP4
prerank,MSigDB_Oncogenic_Signatures__TGFB UP.V1 UP,0.3060425423105812,1.3709740326404567,0.12403100775193798,0.7409026918781775,1.0,17/18,63.71%,PIK3CD;CHST11;SMOX;TMC7;BCOR;ARHGAP12;FGF1;PPP1R13L;DLC1;TBX3;BHMT;MATN1;HLX;KLF4;CD163;NTF3;LIPG
prerank,MSigDB_Oncogenic_Signatures__KRAS.600 UP.V1 UP,-0.2866352201257862,-1.368835369447559,0.13846153846153847,1.0,1.0,21/23,60.31%,ZNF528;EXOC6B;TFPI;DCBLD2;ZEB1;KCNAB3;FAM174B;PELI2;DUSP4;MAP4K1;DNAJA4;KCNC1;RBP4;GFI1;A2M;ITGA2;PTGS2;TBX3;CYP27B1;STX1A;FMNL2
prerank,Elsevier_Pathway_Collection__Proteins Involved in Myocarditis,0.3265625,1.3662435259740588,0.12612612612612611,0.73608373747887,1.0,15/15,67.72%,PPARA;CD4;CD86;HGF;IL1RN;SERPINE1;SMAD9;PTGS2;MMP2;CD2;RORC;CD274;BDKRB2;CIITA;IL21R
prerank,GO_Biological_Process_2021__negative regulation of intracellular signal transduction (GO:1902532),0.31862824456316435,1.3626315297405984,0.14728682170542637,0.7269376691171763,1.0,9/17,28.80%,PLAUR;CD2AP;VGLL4;WWC2;FNIP1;PRKAA2;ARHGAP12;PPARA;TSPAN6
prerank,KEGG_2021_Human__Hepatocellular carcinoma,-0.3384615384615385,-1.361781833644028,0.1111111111111111,1.0,1.0,7/15,20.39%,AKT3;POLK;ARID2;GSTA1;GSTA2;PIK3CB;RB1
prerank,KEGG_2021_Human__MAPK signaling pathway,-0.3101820728291316,-1.3590347658295252,0.13432835820895522,1.0,1.0,13/20,42.63%,AKT3;RAP1B;RASA2;MAP2K6;PAK2;RAP1A;MAP2K5;RASGRP2;DUSP4;NTF3;MAP4K1;TEK;RASGRP3
prerank,KEGG_2021_Human__Hepatitis B,-0.31836214635276405,-1.3566394179893786,0.14634146341463414,1.0,1.0,7/16,20.39%,AKT3;CREB3L2;CREBBP;PTK2B;MAP2K6;PIK3CB;RB1
prerank,GO_Biological_Process_2021__regulation of angiogenesis (GO:0045765),0.2909803921568627,1.3539059068537291,0.14285714285714285,0.7355023351278522,1.0,20/20,71.35%,PIK3CD;PPP1R16B;ZNF304;GTF2I;NIBAN2;FGF1;CTSH;HK2;SERPINE1;PTPRM;THBS4;PIK3R6;CYP1B1;TEK;KLF4;HRG;PML;ADGRA2;RAPGEF3;ITGAX
prerank,MSigDB_Oncogenic_Signatures__PRC2 SUZ12 UP.V1 DN,-0.32239468557376005,-1.3538062849588715,0.13274336283185842,1.0,1.0,12/17,43.71%,TRIM58;GGT5;POU2F1;DCBLD2;PLEKHA5;ZNF177;VILL;IPCEF1;STAT5A;GIMAP4;CYP1B1;SLC15A3
prerank,GO_Biological_Process_2021__protein-containing complex assembly (GO:0065003),-0.2776271347699919,-1.3523255067850124,0.128,1.0,1.0,8/21,21.08%,PARD3;TLE4;KPNA3;DNAJB14;CREBBP;PTK2B;SLC7A9;ADAM10
prerank,GO_Biological_Process_2021__neutrophil mediated immunity (GO:0002446),0.22286765417755838,1.3487088599363093,0.11278195488721804,0.7118215337599929,1.0,17/43,26.64%,ERP44;CAB39;PLAUR;CD33;IGF2R;SLC27A2;RAB7A;PLD1;CPPED1;CD300A;MANBA;ATAD3B;CD53;MOSPD2;NFAM1;PADI2;CKAP4
prerank,GO_Biological_Process_2021__neutrophil degranulation (GO:0043312),0.22286765417755838,1.3487088599363093,0.11278195488721804,0.7118215337599929,1.0,17/43,26.64%,ERP44;CAB39;PLAUR;CD33;IGF2R;SLC27A2;RAB7A;PLD1;CPPED1;CD300A;MANBA;ATAD3B;CD53;MOSPD2;NFAM1;PADI2;CKAP4
prerank,GO_Biological_Process_2021__actin filament organization (GO:0007015),0.2887736789631107,1.3480637654105088,0.13675213675213677,0.6964709034117823,1.0,12/20,35.91%,PPP1R9A;ABI2;CD2AP;DLG1;SVIL;ARHGAP12;BAIAP2L2;PROX1;SHROOM1;CARMIL2;DPYSL3;SPIRE2
prerank,Reactome_2022__M Phase R-HSA-68886,0.29167219269340244,1.339368210018115,0.09917355371900827,0.7047143458220368,1.0,10/22,23.17%,CEP164;CENPA;NUP210;HAUS2;HAUS8;NDC80;NCAPG;CENPE;HDAC8;NEK6
prerank,GO_Biological_Process_2021__steroid metabolic process (GO:0008202),-0.33229085222830335,-1.3351764491723455,0.14482758620689656,1.0,1.0,16/16,67.26%,CYP2C8;STS;CYP4V2;CYP3A7;CYP39A1;SHH;ARV1;CYP1A2;VDR;CYP1B1;HSD17B3;PRLR;CYP27B1;FDXR;SULT1A1;NR1I2
prerank,MSigDB_Oncogenic_Signatures__AKT UP.V1 DN,-0.3143271229428478,-1.3336214093123004,0.15702479338842976,1.0,1.0,14/16,56.83%,TYW1;CDC42BPA;ZEB1;HIC1;SLCO3A1;STAT5A;C1R;GNA14;FBXO32;RORC;SLIT3;TIMP3;IL13RA1;TNNC2
prerank,WikiPathway_2021_Human__Ras signaling WP4223,-0.298050250189135,-1.3334218797371513,0.15447154471544716,0.9820460285857313,1.0,8/18,24.79%,AKT3;RAP1B;RASA2;EXOC2;PAK2;PIK3CB;GRIN2B;RAP1A
prerank,KEGG_2021_Human__Ras signaling pathway,-0.2774343386044607,-1.3280744439275642,0.12121212121212122,0.9612915801289161,1.0,9/22,24.79%,AKT3;PLAAT3;RAP1B;RASA2;EXOC2;PAK2;PIK3CB;GRIN2B;RAP1A
prerank,GO_Biological_Process_2021__cellular protein modification process (GO:0006464),0.18471705266060104,1.3248314911168297,0.11023622047244094,0.725544624413738,1.0,35/86,28.57%,PIK3CD;CDC14B;PHKA2;MELK;ST3GAL1;PPP1R12A;PPM1H;ASB3;COQ8A;DAD1;LMTK2;LMO7;MAP4K5;BRSK1;SETD3;CREB1;CDK6;NEK4;PLOD2;CDH2;FNIP2;WWP2;ERN1;TLK2;MANBA;PRKAA2;NEK6;FAM20B;SYK;MAP3K9;FBXO31;CKAP4;PSMB9;PTPRH;IGFBP3
prerank,MSigDB_Oncogenic_Signatures__TBK1.DF DN,0.2669996494917631,1.3246333149465672,0.15079365079365079,0.7092754168788893,1.0,10/27,18.15%,MTAP;SMC5;MSH2;PKP4;CDK6;CD2AP;CLEC16A;ZNF557;ANKRD11;ACAP2
prerank,MSigDB_Oncogenic_Signatures__ESC V6.5 UP LATE.V1 UP,0.2826093514328809,1.3149559194098293,0.16535433070866143,0.720564548870238,1.0,17/20,54.90%,PLOD2;CDH2;RNF130;MICU1;PKDCC;CTSH;SH3RF1;SGCE;CYBA;ZFPM1;SOAT2;MOGAT2;RBP4;S100G;ZDHHC9;SLIT3;TMPRSS2
prerank,Reactome_2022__Transmission Across Chemical Synapses R-HSA-112315,0.3069114533484149,1.3070692992412534,0.16521739130434782,0.7285162587340208,1.0,14/18,43.86%,LIN7A;ARHGEF7;CREB1;DLG1;PRKAA2;KCNJ10;MAOA;GPRIN1;GNB5;GNG2;STX1A;SLC6A4;SLC38A1;PPFIA4
